location,bath,balcony,price,bhk,sqft_area,price_per_sqft
kasavanhalli,4.0,3.0,120.0,3,2110.0,5687.203791469195
kasavanhalli,2.0,2.0,110.0,2,1495.0,7357.859531772575
kasavanhalli,2.0,3.0,85.0,2,1575.0,5396.825396825397
kasavanhalli,2.0,2.0,55.0,2,1069.0,5144.9953227315245
kasavanhalli,2.0,1.0,68.0,2,1100.0,6181.818181818182
kasavanhalli,3.0,3.0,112.0,3,1715.0,6530.6122448979595
kasavanhalli,2.0,1.0,65.0,2,1100.0,5909.090909090909
kasavanhalli,2.0,2.0,66.25,2,1230.0,5386.178861788618
kasavanhalli,3.0,1.0,150.0,3,1819.0,8246.289169873557
kasavanhalli,2.0,2.0,90.0,2,1585.0,5678.233438485804
kasavanhalli,2.0,2.0,80.0,2,1245.0,6425.70281124498
kasavanhalli,3.0,2.0,142.0,3,2035.0,6977.886977886978
kasavanhalli,3.0,1.0,110.0,3,1747.0,6296.508299942759
kasavanhalli,2.0,2.0,80.0,2,1377.0,5809.731299927378
kasavanhalli,2.0,1.0,61.0,2,1181.0,5165.114309906859
kasavanhalli,2.0,2.0,75.0,2,1121.0,6690.454950936663
kasturi nagar,3.0,0.0,125.0,3,1925.0,6493.506493506494
kasturi nagar,2.0,2.0,92.0,2,1567.0,5871.091257179323
kasturi nagar,2.0,2.0,80.0,2,1080.0,7407.407407407408
kasturi nagar,2.0,2.0,65.0,2,1101.0,5903.723887375114
kasturi nagar,3.0,1.0,125.0,4,1896.0,6592.827004219409
kasturi nagar,2.0,2.0,58.0,2,1100.0,5272.727272727273
kasturi nagar,3.0,2.0,110.0,3,1570.0,7006.369426751592
kasturi nagar,2.0,0.0,58.0,2,1000.0,5800.0
kasturi nagar,2.0,2.0,66.0,2,1101.0,5994.550408719346
kasturi nagar,4.0,2.0,155.0,4,2507.0,6182.688472277623
kathriguppe,2.0,2.0,77.0,3,1400.0,5500.0
kathriguppe,2.0,1.0,68.75,3,1250.0,5500.0
kathriguppe,3.0,2.0,125.0,3,1650.0,7575.757575757576
kathriguppe,2.0,2.0,68.48,3,1245.0,5500.401606425703
kathriguppe,2.0,1.0,87.01,3,1350.0,6445.185185185185
kathriguppe,2.0,2.0,80.99,3,1350.0,5999.259259259258
kathriguppe,2.0,2.0,75.08,3,1365.0,5500.3663003663005
kathriguppe,3.0,2.0,77.99,3,1300.0,5999.230769230769
kathriguppe,2.0,1.0,80.99,3,1350.0,5999.259259259258
kathriguppe,2.0,2.0,76.45,3,1390.0,5500.0
kathriguppe,3.0,3.0,78.3,3,1350.0,5800.0
kathriguppe,2.0,2.0,68.75,3,1250.0,5500.0
kathriguppe,3.0,2.0,77.99,3,1300.0,5999.230769230769
kathriguppe,2.0,3.0,73.43,3,1335.0,5500.374531835207
kathriguppe,3.0,2.0,77.99,3,1300.0,5999.230769230769
kathriguppe,3.0,3.0,77.99,3,1300.0,5999.230769230769
kathriguppe,2.0,2.0,73.43,3,1335.0,5500.374531835207
kathriguppe,3.0,2.0,80.99,3,1350.0,5999.259259259258
kathriguppe,2.0,2.0,69.49,3,1390.0,4999.2805755395675
kathriguppe,2.0,1.0,68.75,2,1250.0,5500.0
kathriguppe,2.0,0.0,69.99,2,754.0,9282.493368700265
kathriguppe,3.0,2.0,80.99,3,1350.0,5999.259259259258
kaval byrasandra,2.0,2.0,52.0,2,1200.0,4333.333333333333
kaval byrasandra,2.0,1.0,52.0,2,1020.0,5098.0392156862745
kaval byrasandra,2.0,1.0,49.5,2,1200.0,4125.0
kaval byrasandra,2.0,2.0,50.0,2,945.0,5291.005291005291
kaval byrasandra,2.0,2.0,45.0,2,1060.0,4245.2830188679245
kaval byrasandra,2.0,1.0,46.0,2,1100.0,4181.818181818182
kaval byrasandra,2.0,1.0,49.0,2,1185.0,4135.021097046413
kaval byrasandra,2.0,3.0,53.0,2,997.0,5315.947843530592
kaval byrasandra,2.0,2.0,42.0,2,1060.0,3962.264150943396
kaval byrasandra,1.0,1.0,25.0,1,480.0,5208.333333333333
kaval byrasandra,2.0,1.0,41.5,2,1125.0,3688.8888888888887
kaval byrasandra,2.0,2.0,60.0,2,1180.0,5084.745762711865
kaval byrasandra,3.0,2.0,75.0,3,1450.0,5172.413793103448
kaval byrasandra,2.0,3.0,55.0,2,1066.0,5159.474671669794
kaval byrasandra,2.0,1.0,60.0,2,1025.0,5853.658536585366
kaval byrasandra,3.0,2.0,75.0,3,1400.0,5357.142857142857
kenchenahalli,2.0,2.0,58.0,2,1015.0,5714.285714285715
kenchenahalli,1.0,1.0,45.0,1,715.0,6293.706293706294
kenchenahalli,2.0,2.0,58.0,2,1150.0,5043.478260869565
kenchenahalli,2.0,2.0,69.0,3,1280.0,5390.625
kenchenahalli,1.0,1.0,45.0,2,870.0,5172.413793103448
kenchenahalli,2.0,2.0,60.0,2,1150.0,5217.391304347826
kenchenahalli,4.0,1.0,90.0,4,1350.0,6666.666666666667
kenchenahalli,1.0,1.0,35.0,1,700.0,5000.0
kenchenahalli,2.0,2.0,52.0,2,1060.0,4905.66037735849
kenchenahalli,2.0,2.0,57.0,2,1150.0,4956.521739130435
kenchenahalli,3.0,0.0,100.0,3,1720.0,5813.953488372093
kenchenahalli,2.0,2.0,60.0,2,1015.0,5911.330049261083
kengeri,2.0,1.0,38.0,2,750.0,5066.666666666667
kengeri,2.0,2.0,50.0,2,1197.0,4177.109440267335
kengeri,2.0,0.0,58.0,2,1200.0,4833.333333333333
kengeri,2.0,1.0,31.0,2,726.0,4269.972451790633
kengeri,2.0,2.0,57.0,2,1025.0,5560.975609756098
kengeri,2.0,1.0,49.0,3,1082.0,4528.650646950093
kengeri,2.0,1.0,36.0,2,750.0,4800.0
kengeri,2.0,2.0,40.0,2,963.0,4153.686396677051
kengeri,2.0,1.0,35.0,2,726.0,4820.936639118458
kengeri,1.0,1.0,19.5,1,416.0,4687.5
kengeri,2.0,2.0,45.0,2,900.0,5000.0
kengeri,1.0,1.0,25.0,1,502.0,4980.0796812749
kengeri,3.0,1.0,67.0,3,1200.0,5583.333333333333
kengeri,2.0,1.0,30.0,2,725.0,4137.931034482759
kengeri,1.0,1.0,17.0,1,500.0,3400.0
kengeri,1.0,1.0,22.5,1,540.0,4166.666666666667
kengeri,2.0,1.0,35.5,2,750.0,4733.333333333333
kengeri,3.0,2.0,80.0,3,1741.0,4595.060310166571
kengeri,2.0,0.0,58.0,2,1200.0,4833.333333333333
kengeri,2.0,1.0,36.5,2,750.0,4866.666666666667
kengeri,1.0,1.0,18.0,1,416.0,4326.923076923077
kengeri,2.0,0.0,49.0,2,883.0,5549.263873159683
kengeri,2.0,2.0,51.0,2,1052.0,4847.9087452471485
kengeri,2.0,2.0,63.0,2,1220.0,5163.934426229508
kengeri,1.0,0.0,52.0,1,1150.0,4521.739130434783
kengeri,2.0,2.0,53.5,2,1192.0,4488.255033557047
kengeri,2.0,1.0,40.0,2,750.0,5333.333333333333
kengeri,2.0,1.0,51.5,2,1035.0,4975.84541062802
kengeri,5.0,0.0,130.0,8,3000.0,4333.333333333333
kengeri,1.0,1.0,15.0,1,410.0,3658.5365853658536
kengeri,1.0,1.0,17.19,1,416.0,4132.211538461539
kengeri,4.0,3.0,100.0,5,2500.0,4000.0
kengeri,1.0,1.0,16.75,1,550.0,3045.4545454545455
kengeri satellite town,2.0,1.0,35.0,2,890.0,3932.5842696629215
kengeri satellite town,2.0,1.0,45.0,2,883.0,5096.262740656852
kengeri satellite town,2.0,3.0,66.0,3,1415.0,4664.310954063604
kengeri satellite town,1.0,1.0,30.0,1,930.0,3225.8064516129034
kengeri satellite town,2.0,0.0,78.0,3,1635.0,4770.642201834862
kengeri satellite town,2.0,2.0,43.0,2,1050.0,4095.2380952380954
kengeri satellite town,2.0,3.0,42.0,2,1007.0,4170.8043694141015
kengeri satellite town,1.0,1.0,22.0,2,635.0,3464.566929133858
kengeri satellite town,2.0,1.0,26.0,2,818.0,3178.484107579462
kengeri satellite town,2.0,2.0,50.0,2,1030.0,4854.368932038835
kengeri satellite town,2.0,1.0,65.0,2,1200.0,5416.666666666667
kengeri satellite town,2.0,2.0,32.0,2,795.0,4025.1572327044023
kengeri satellite town,2.0,1.0,40.0,2,800.0,5000.0
kengeri satellite town,1.0,1.0,22.0,1,654.0,3363.914373088685
kengeri satellite town,2.0,3.0,42.0,2,1060.0,3962.264150943396
kengeri satellite town,2.0,1.0,33.0,2,750.0,4400.0
kengeri satellite town,2.0,3.0,39.0,2,920.0,4239.130434782609
kengeri satellite town,2.0,2.0,42.0,2,985.0,4263.959390862944
kengeri satellite town,1.0,1.0,15.0,1,410.0,3658.5365853658536
kengeri satellite town,2.0,2.0,49.0,2,1120.0,4375.0
kengeri satellite town,2.0,1.0,43.0,2,1110.0,3873.873873873874
kengeri satellite town,2.0,3.0,50.0,2,1170.0,4273.504273504273
kengeri satellite town,2.0,0.0,25.0,2,777.4,3215.8476974530486
kengeri satellite town,2.0,1.0,32.0,2,800.0,4000.0
kereguddadahalli,2.0,1.0,32.0,2,950.0,3368.4210526315787
kereguddadahalli,2.0,2.0,48.0,3,1400.0,3428.5714285714284
kereguddadahalli,2.0,2.0,28.0,2,800.0,3500.0
kereguddadahalli,2.0,1.0,30.0,2,904.0,3318.5840707964603
kereguddadahalli,2.0,2.0,30.0,2,1000.0,3000.0
kereguddadahalli,3.0,2.0,41.0,3,1240.0,3306.451612903226
kereguddadahalli,1.0,1.0,19.5,1,600.0,3250.0
kereguddadahalli,2.0,2.0,32.0,2,1080.0,2962.962962962963
kereguddadahalli,2.0,1.0,34.0,2,1000.0,3400.0
kereguddadahalli,2.0,1.0,35.0,2,1015.0,3448.2758620689656
kodichikkanahalli,2.0,2.0,57.0,3,1190.0,4789.915966386555
kodichikkanahalli,2.0,1.0,41.0,2,995.0,4120.603015075377
kodichikkanahalli,2.0,2.0,75.0,3,1495.0,5016.722408026756
kodichikkanahalli,2.0,1.0,52.0,2,1125.0,4622.222222222223
kodichikkanahalli,2.0,3.0,48.0,2,1150.0,4173.913043478261
kodichikkanahalli,2.0,3.0,43.0,2,1070.0,4018.691588785047
kodichikkanahalli,2.0,2.0,85.0,3,1620.0,5246.913580246914
kodichikkanahalli,2.0,1.0,45.0,2,1026.0,4385.964912280701
kodichikkanahalli,1.0,1.0,18.0,1,450.0,4000.0
kodichikkanahalli,2.0,2.0,38.5,2,907.0,4244.7629547960305
kodichikkanahalli,2.0,2.0,57.0,2,1181.0,4826.418289585097
kodichikkanahalli,2.0,1.0,42.0,2,900.0,4666.666666666667
kodichikkanahalli,3.0,3.0,66.0,3,1400.0,4714.285714285715
kodichikkanahalli,2.0,1.0,50.0,2,976.0,5122.950819672131
kodichikkanahalli,4.0,2.0,125.0,5,2700.0,4629.62962962963
kodichikkanahalli,2.0,3.0,58.0,2,1299.0,4464.973056197075
kodigehaali,2.0,2.0,55.0,2,1166.0,4716.981132075472
kodigehaali,3.0,0.0,65.0,3,1320.0,4924.242424242424
kodigehaali,2.0,2.0,56.0,2,1117.0,5013.428827215756
kodigehaali,2.0,1.0,55.0,2,1200.0,4583.333333333333
kodigehaali,2.0,2.0,60.0,2,1200.0,5000.0
kodigehaali,3.0,2.0,177.0,3,2120.0,8349.056603773584
kodigehaali,2.0,1.0,51.0,2,1013.0,5034.550839091807
kodigehaali,3.0,2.0,65.0,3,1324.0,4909.365558912386
kodigehaali,2.0,1.0,38.0,2,965.0,3937.8238341968913
kodigehaali,2.0,2.0,32.0,2,866.0,3695.150115473441
kodigehaali,3.0,2.0,80.0,3,1442.0,5547.850208044383
kodihalli,5.0,3.0,335.0,4,3252.0,10301.353013530135
kodihalli,2.0,1.0,98.0,2,1270.0,7716.535433070866
kodihalli,4.0,1.0,270.0,3,2700.0,10000.0
kodihalli,4.0,2.0,260.0,3,2392.0,10869.565217391304
kodihalli,4.0,2.0,260.0,3,2408.0,10797.34219269103
kodihalli,1.0,1.0,53.0,1,655.0,8091.603053435115
kodihalli,4.0,1.0,260.0,3,2500.0,10400.0
kodihalli,3.0,2.0,130.0,3,1620.0,8024.691358024691
kodihalli,5.0,3.0,388.0,4,3260.0,11901.840490797545
kodihalli,2.0,1.0,62.0,2,1000.0,6200.0
kodihalli,3.0,2.0,150.0,3,1820.0,8241.758241758242
kodihalli,5.0,2.0,335.0,4,3197.0,10478.573662808883
kodihalli,2.0,1.0,150.0,2,1490.0,10067.114093959732
kodihalli,4.0,1.0,156.0,3,1200.0,13000.0
kodihalli,3.0,0.0,81.0,3,1400.0,5785.714285714285
kogilu,3.0,2.0,88.0,3,1909.0,4609.743321110529
kogilu,2.0,1.0,51.99,2,1170.0,4443.589743589743
kogilu,2.0,0.0,28.0,2,650.0,4307.692307692308
kogilu,2.0,1.0,50.66,2,1140.0,4443.859649122807
kogilu,2.0,1.0,53.33,2,1200.0,4444.166666666667
kogilu,3.0,2.0,150.0,3,1934.0,7755.946225439504
kogilu,1.0,0.0,36.0,1,540.0,6666.666666666667
kogilu,3.0,2.0,127.0,3,1559.0,8146.247594611931
kogilu,2.0,2.0,50.66,2,1190.0,4257.142857142857
kogilu,2.0,2.0,50.66,2,1140.0,4443.859649122807
kogilu,3.0,2.0,120.0,3,1559.0,7697.2418216805645
kogilu,1.0,1.0,30.84,1,700.0,4405.714285714285
kogilu,2.0,1.0,55.55,2,1250.0,4444.0
kogilu,2.0,1.0,53.33,2,1200.0,4444.166666666667
kogilu,2.0,2.0,49.0,2,952.0,5147.058823529412
kogilu,1.0,1.0,30.84,1,700.0,4405.714285714285
kogilu,2.0,1.0,55.55,2,1250.0,4444.0
kogilu,7.0,2.0,85.0,7,2456.0,3460.912052117264
kogilu,2.0,2.0,50.66,2,1140.0,4443.859649122807
kogilu,2.0,2.0,50.66,2,1140.0,4443.859649122807
konanakunte,3.0,1.0,223.0,3,2791.0,7989.967753493372
konanakunte,1.0,0.0,58.0,2,884.0,6561.085972850678
konanakunte,4.0,0.0,125.0,4,1200.0,10416.666666666666
konanakunte,2.0,1.0,130.0,4,1200.0,10833.333333333334
konanakunte,2.0,3.0,180.0,3,2400.0,7500.0
konanakunte,2.0,2.0,85.0,3,1423.0,5973.295853829937
koramangala,2.0,1.0,165.0,2,1320.0,12500.0
koramangala,2.0,1.0,102.0,2,1253.0,8140.462889066241
koramangala,3.0,2.0,160.0,3,1580.0,10126.582278481013
koramangala,5.0,2.0,425.0,4,3500.0,12142.857142857143
koramangala,1.0,1.0,110.0,2,1005.0,10945.273631840795
koramangala,4.0,1.0,275.0,3,2292.0,11998.25479930192
koramangala,2.0,3.0,100.0,2,1290.0,7751.937984496124
koramangala,2.0,3.0,110.0,2,1300.0,8461.538461538461
koramangala,2.0,2.0,119.0,2,1325.0,8981.132075471698
koramangala,2.0,1.0,75.2,2,1140.0,6596.491228070176
koramangala,2.0,3.0,100.0,2,1260.0,7936.507936507936
koramangala,3.0,0.0,210.0,3,1975.0,10632.911392405063
koramangala,2.0,1.0,200.0,2,1900.0,10526.315789473685
koramangala,3.0,2.0,286.0,3,2292.0,12478.184991273996
koramangala,3.0,3.0,290.0,3,2300.0,12608.695652173914
koramangala,2.0,1.0,150.0,2,1320.0,11363.636363636364
koramangala,2.0,2.0,110.0,2,1320.0,8333.333333333334
koramangala,4.0,0.0,775.0,4,5985.0,12949.039264828738
koramangala,3.0,0.0,300.0,3,2246.0,13357.079252003561
koramangala,2.0,1.0,100.0,2,1083.0,9233.610341643584
koramangala,3.0,1.0,200.0,3,1744.0,11467.88990825688
koramangala,2.0,1.0,128.0,2,1180.0,10847.457627118643
koramangala,2.0,1.0,160.0,2,1320.0,12121.212121212122
koramangala,2.0,2.0,125.0,2,1370.0,9124.087591240876
koramangala,2.0,2.0,85.0,2,1100.0,7727.272727272727
koramangala,2.0,1.0,165.0,2,1249.0,13210.56845476381
koramangala,2.0,2.0,100.0,2,1200.0,8333.333333333334
koramangala,3.0,2.0,300.0,3,2223.0,13495.27665317139
koramangala,4.0,1.0,210.0,3,1744.0,12041.284403669724
koramangala,4.0,2.0,245.0,3,1866.0,13129.689174705252
koramangala,2.0,1.0,160.0,2,1320.0,12121.212121212122
koramangala,2.0,2.0,103.0,2,1350.0,7629.62962962963
koramangala,4.0,0.0,625.0,4,6000.0,10416.666666666666
koramangala,2.0,1.0,160.0,2,1320.0,12121.212121212122
koramangala,3.0,2.0,210.0,3,1710.0,12280.701754385966
koramangala,2.0,2.0,95.0,2,1355.0,7011.070110701107
koramangala,3.0,1.0,170.0,3,1600.0,10625.0
koramangala,2.0,1.0,100.0,2,1260.0,7936.507936507936
kothanur,2.0,1.0,51.0,2,1200.0,4250.0
kothanur,2.0,1.0,48.23,2,1206.0,3999.1708126036483
kothanur,2.0,1.0,150.0,3,2400.0,6250.0
kothanur,3.0,0.0,110.0,3,1828.0,6017.505470459519
kothanur,2.0,2.0,58.0,2,1186.0,4890.387858347386
kothanur,3.0,2.0,105.0,3,1847.0,5684.89442338928
kothanur,3.0,3.0,76.0,3,1580.0,4810.126582278481
kothanur,2.0,2.0,40.0,2,1100.0,3636.3636363636365
kothanur,5.0,2.0,550.0,5,9600.0,5729.166666666667
kothanur,2.0,1.0,47.88,2,1197.0,4000.0
kothanur,3.0,3.0,70.0,3,1435.0,4878.048780487805
kothanur,2.0,1.0,34.0,2,740.0,4594.594594594595
kothanur,2.0,1.0,47.8,2,1197.0,3993.316624895572
kothanur,2.0,2.0,58.0,2,1187.0,4886.2679022746415
kothanur,3.0,2.0,110.0,3,1847.0,5955.603681645913
kothanur,2.0,1.0,42.79,2,1070.0,3999.0654205607475
kothanur,3.0,3.0,71.0,3,1460.0,4863.013698630137
kothanur,6.0,0.0,150.0,6,4000.0,3750.0
kothanur,2.0,2.0,59.0,2,1185.0,4978.9029535864975
kothanur,3.0,3.0,70.0,3,1436.0,4874.651810584958
kothanur,3.0,3.0,71.0,3,1462.0,4856.361149110807
kothanur,3.0,2.0,105.0,3,1790.0,5865.921787709497
kothanur,3.0,3.0,76.1,3,1583.0,4807.327858496525
kothanur,2.0,1.0,45.5,2,1070.0,4252.336448598131
kothanur,2.0,2.0,56.0,2,1145.0,4890.829694323144
kothanur,2.0,0.0,69.0,2,1455.0,4742.268041237114
kothanur,1.0,1.0,30.0,1,627.0,4784.688995215311
kothanur,2.0,1.0,68.5,2,1302.0,5261.136712749616
kothanur,3.0,0.0,111.0,3,1760.0,6306.818181818182
kothanur,2.0,2.0,58.0,2,1185.0,4894.514767932489
kothanur,1.0,0.0,75.0,1,1500.0,5000.0
kothanur,2.0,2.0,53.0,2,1075.0,4930.232558139535
kothanur,3.0,0.0,97.0,3,1790.0,5418.994413407821
kothanur,4.0,2.0,175.0,4,2700.0,6481.481481481482
kothanur,2.0,2.0,38.6,2,1070.0,3607.4766355140187
kothanur,2.0,2.0,106.0,3,1786.0,5935.05039193729
kothanur,3.0,2.0,107.0,3,1787.0,5987.688864017907
kothanur,2.0,2.0,54.0,2,1141.0,4732.690622261174
kothanur,3.0,0.0,110.0,3,1760.0,6250.0
kothanur,3.0,3.0,66.0,3,1365.0,4835.1648351648355
kothanur,2.0,2.0,57.0,2,1160.0,4913.793103448276
kothanur,2.0,2.0,55.0,2,1095.0,5022.83105022831
kothanur,2.0,2.0,56.0,2,1142.0,4903.6777583187395
kothanur,2.0,2.0,54.0,2,1074.0,5027.932960893855
kothanur,2.0,1.0,60.0,2,1285.0,4669.260700389105
kothanur,2.0,2.0,53.0,2,1075.0,4930.232558139535
kothanur,2.0,2.0,56.0,2,1140.0,4912.2807017543855
kothanur,2.0,1.0,70.0,2,1400.0,5000.0
kothanur,3.0,3.0,76.0,3,1581.0,4807.084123972169
kothanur,3.0,3.0,67.0,3,1385.0,4837.545126353791
kothanur,2.0,2.0,56.0,2,1140.0,4912.2807017543855
kothanur,2.0,2.0,59.0,2,1185.0,4978.9029535864975
kothanur,3.0,3.0,76.0,3,1581.0,4807.084123972169
kothanur,3.0,2.0,105.0,3,1790.0,5865.921787709497
kothanur,2.0,2.0,55.0,2,1130.0,4867.256637168141
kothanur,2.0,2.0,37.0,2,820.0,4512.195121951219
kothanur,2.0,2.0,54.0,2,1094.0,4936.014625228519
kothanur,2.0,2.0,65.0,2,1400.0,4642.857142857143
kothanur,2.0,2.0,59.0,2,1195.0,4937.238493723849
kothanur,3.0,3.0,71.5,3,1454.0,4917.469050894085
kr puram,2.0,2.0,39.0,2,930.0,4193.548387096775
kr puram,2.0,2.0,42.74,2,1155.0,3700.4329004329006
kr puram,2.0,1.0,46.55,2,1225.0,3800.0
kr puram,2.0,1.0,47.0,2,1100.0,4272.727272727273
kr puram,2.0,0.0,71.0,2,1200.0,5916.666666666667
kr puram,2.0,1.0,25.0,2,750.0,3333.3333333333335
kr puram,2.0,1.0,43.0,2,1015.0,4236.453201970443
kr puram,2.0,2.0,86.0,2,1470.0,5850.340136054422
kr puram,1.0,1.0,28.0,1,714.0,3921.5686274509803
kr puram,2.0,1.0,51.0,2,1142.0,4465.84938704028
kr puram,2.0,2.0,33.45,2,1115.0,3000.0000000000005
kr puram,2.0,1.0,48.0,2,1021.0,4701.273261508325
kr puram,2.0,1.0,40.5,2,1035.0,3913.0434782608695
kr puram,2.0,1.0,71.0,2,1550.0,4580.645161290323
kr puram,2.0,1.0,46.0,2,1100.0,4181.818181818182
kr puram,2.0,1.0,49.02,2,1290.0,3800.0
kr puram,2.0,2.0,43.0,2,1100.0,3909.090909090909
kr puram,2.0,1.0,40.0,2,950.0,4210.526315789473
kr puram,2.0,1.0,72.0,2,1156.0,6228.3737024221455
kr puram,2.0,0.0,60.0,2,1000.0,6000.0
kr puram,2.0,2.0,30.0,2,1001.0,2997.002997002997
kr puram,2.0,0.0,40.0,2,750.0,5333.333333333333
kr puram,6.0,0.0,85.0,6,2000.0,4250.0
kr puram,2.0,1.0,44.5,2,1000.0,4450.0
kr puram,2.0,3.0,47.0,2,1200.0,3916.6666666666665
kr puram,1.0,0.0,65.0,2,1200.0,5416.666666666667
kr puram,2.0,2.0,67.0,2,1076.0,6226.7657992565055
kr puram,2.0,1.0,43.32,2,1140.0,3800.0
kr puram,6.0,2.0,175.0,6,4300.0,4069.767441860465
kr puram,2.0,1.0,42.0,2,1200.0,3500.0
kr puram,2.0,2.0,50.0,2,1040.0,4807.692307692308
kr puram,4.0,0.0,83.0,4,1200.0,6916.666666666667
kr puram,2.0,1.0,22.0,2,734.0,2997.275204359673
kr puram,2.0,2.0,36.0,2,1120.0,3214.285714285714
kr puram,2.0,1.0,42.0,2,1150.0,3652.1739130434785
kr puram,9.0,2.0,200.0,9,4600.0,4347.826086956522
kr puram,2.0,2.0,55.0,2,1050.0,5238.0952380952385
kr puram,2.0,2.0,30.0,2,1057.0,2838.2213812677387
kr puram,2.0,1.0,46.5,2,1085.0,4285.714285714285
kr puram,3.0,3.0,105.0,3,1700.0,6176.470588235294
kr puram,2.0,1.0,72.0,2,1200.0,6000.0
kr puram,4.0,1.0,246.0,4,3628.0,6780.595369349504
kr puram,2.0,0.0,75.0,2,2000.0,3750.0
kr puram,2.0,2.0,45.0,2,1100.0,4090.909090909091
kr puram,2.0,2.0,40.0,2,1035.0,3864.7342995169083
kr puram,2.0,1.0,45.0,2,1116.0,4032.2580645161293
kr puram,2.0,2.0,69.0,2,1290.0,5348.837209302325
kr puram,2.0,2.0,57.0,3,1300.0,4384.615384615385
kr puram,2.0,0.0,36.38,2,866.28,4199.565960197628
kr puram,2.0,1.0,43.0,2,1096.0,3923.3576642335765
kr puram,2.0,2.0,58.0,2,1204.0,4817.275747508305
kr puram,1.0,1.0,21.5,1,700.0,3071.4285714285716
kr puram,2.0,1.0,45.79,2,1205.0,3800.0
kr puram,3.0,2.0,97.0,3,1827.0,5309.250136836344
kr puram,2.0,2.0,32.25,2,1075.0,3000.0
kr puram,2.0,1.0,39.9,2,1100.0,3627.2727272727275
kr puram,6.0,1.0,110.0,7,2800.0,3928.5714285714284
kr puram,2.0,2.0,39.0,2,1020.0,3823.529411764706
kr puram,2.0,0.0,75.0,2,1200.0,6250.0
kr puram,2.0,1.0,60.0,2,1245.0,4819.277108433735
kudlu,2.0,1.0,53.5,2,1152.0,4644.097222222223
kudlu,2.0,2.0,43.0,2,1027.0,4186.952288218111
kudlu,2.0,2.0,44.0,2,1092.0,4029.3040293040294
kudlu,2.0,2.0,43.0,2,1027.0,4186.952288218111
kudlu,2.0,2.0,44.0,2,1092.0,4029.3040293040294
kudlu,2.0,1.0,55.0,2,1143.0,4811.898512685914
kudlu,2.0,2.0,44.0,2,1024.0,4296.875
kudlu,3.0,3.0,79.0,3,1600.0,4937.5
kudlu,2.0,2.0,42.0,2,1027.0,4089.581304771178
kudlu,2.0,1.0,50.0,2,1076.0,4646.840148698885
kudlu,2.0,2.0,44.0,2,1027.0,4284.323271665044
kudlu,2.0,1.0,53.0,2,1084.0,4889.29889298893
kudlu,2.0,2.0,56.0,2,1300.0,4307.692307692308
kudlu,2.0,2.0,44.0,2,1027.0,4284.323271665044
kudlu,2.0,1.0,60.0,3,1245.0,4819.277108433735
kudlu,2.0,1.0,44.0,2,1027.0,4284.323271665044
kudlu,2.0,1.0,46.0,2,1110.0,4144.144144144144
kudlu,3.0,1.0,114.0,4,2100.0,5428.571428571428
kudlu,2.0,2.0,44.0,2,1027.0,4284.323271665044
kudlu,1.0,1.0,33.0,1,720.0,4583.333333333333
kudlu,2.0,2.0,44.0,2,1027.0,4284.323271665044
kudlu,2.0,1.0,52.0,2,1162.0,4475.043029259897
kudlu,2.0,1.0,53.0,2,1041.0,5091.258405379443
kudlu gate,3.0,2.0,83.0,3,1535.0,5407.166123778502
kudlu gate,3.0,2.0,85.0,3,1535.0,5537.459283387622
kudlu gate,3.0,2.0,86.0,3,1535.0,5602.605863192182
kudlu gate,2.0,1.0,92.0,3,1564.0,5882.35294117647
kudlu gate,2.0,3.0,55.0,2,1238.0,4442.64943457189
kudlu gate,3.0,2.0,89.0,3,1335.0,6666.666666666667
kudlu gate,1.0,1.0,52.0,1,703.0,7396.870554765292
kudlu gate,3.0,2.0,86.0,3,1535.0,5602.605863192182
kudlu gate,3.0,2.0,83.0,3,1532.0,5417.754569190601
kudlu gate,2.0,1.0,50.0,2,1113.0,4492.36298292902
kudlu gate,2.0,1.0,50.0,2,1185.0,4219.4092827004215
kudlu gate,2.0,1.0,45.0,2,1215.0,3703.703703703704
kudlu gate,2.0,1.0,38.25,2,812.0,4710.591133004926
kudlu gate,2.0,2.0,103.0,2,1547.0,6658.047834518423
kudlu gate,2.0,1.0,86.0,2,1336.0,6437.125748502994
kudlu gate,3.0,2.0,121.0,3,1919.0,6305.367378843148
kudlu gate,3.0,3.0,56.0,2,1464.0,3825.136612021858
kudlu gate,3.0,2.0,85.0,3,1535.0,5537.459283387622
kudlu gate,3.0,2.0,120.0,3,1850.0,6486.486486486487
kudlu gate,2.0,1.0,69.57,2,940.0,7401.063829787233
kudlu gate,2.0,1.0,44.96,2,1215.0,3700.411522633745
kudlu gate,2.0,2.0,75.0,2,1164.0,6443.298969072165
kudlu gate,2.0,1.0,79.54,2,1183.0,6723.584108199494
kudlu gate,3.0,2.0,110.0,3,1850.0,5945.945945945946
kudlu gate,2.0,1.0,79.54,2,1183.0,6723.584108199494
kudlu gate,2.0,1.0,44.4,2,1200.0,3700.0
kudlu gate,2.0,2.0,53.0,2,1310.0,4045.8015267175574
kumaraswami layout,4.0,1.0,139.0,4,2000.0,6950.0
kumaraswami layout,2.0,1.0,48.5,2,1000.0,4850.0
kumaraswami layout,2.0,1.0,58.0,2,1000.0,5800.0
kumaraswami layout,7.0,1.0,125.0,7,2400.0,5208.333333333333
kumaraswami layout,2.0,1.0,125.0,3,2400.0,5208.333333333333
kumaraswami layout,2.0,1.0,70.0,3,1310.0,5343.511450381679
